time_s,time_min,Pbase_bar,liquid_level_m,riser_holdup,Qliq_out_kgs,stage
9180.0,153.0,92.38242628131886,870.2669608036533,0.5880182167592252,0.9724348863174751,1.0
9200.0,153.33333333333334,93.03361657135588,877.7334647031139,0.5930631518264283,0.9724348863174751,1.0
9220.0,153.66666666666666,93.68480686139289,885.1999686025745,0.5981080868936314,0.9724348863174751,1.0
9240.0,154.0,94.33599715142994,892.6664725020353,0.6031530219608346,0.9724348863174751,1.0
9260.0,154.33333333333334,94.98718744146696,900.1329764014959,0.6081979570280377,0.9724348863174751,1.0
9280.0,154.66666666666666,95.63837773150395,907.5994803009564,0.6132428920952409,0.9724348863174751,1.0
9300.0,155.0,96.28956802154097,915.065984200417,0.6182878271624439,0.9724348863174751,1.0
9320.0,155.33333333333334,96.940758311578,922.5324880998776,0.6233327622296471,0.9724348863174751,1.0
9340.0,155.66666666666666,97.59194860161502,929.9989919993383,0.6283776972968502,0.9724348863174751,1.0
9360.0,156.0,98.24313889165204,937.4654958987988,0.6334226323640533,0.9724348863174751,1.0
9380.0,156.33333333333334,98.89432918168906,944.9319997982594,0.6384675674312563,0.9724348863174751,1.0
9400.0,156.66666666666666,99.5455194717261,952.3985036977201,0.6435125024984596,0.9724348863174751,1.0
9420.0,157.0,100.1967097617631,959.8650075971807,0.6485574375656626,0.9724348863174751,1.0
9440.0,157.33333333333334,100.84790005180014,967.3315114966414,0.6536023726328658,0.9724348863174751,1.0
9460.0,157.66666666666666,101.49909034183716,974.798015396102,0.6586473077000689,0.9724348863174751,1.0
9480.0,158.0,102.15028063187418,982.2645192955625,0.663692242767272,0.9724348863174751,1.0
9500.0,158.33333333333334,102.8014709219112,989.7310231950231,0.6687371778344751,0.9724348863174751,1.0
9520.0,158.66666666666666,103.45266121194823,997.1975270944837,0.6737821129016782,0.9724348863174751,1.0
9540.0,159.0,104.10385150198523,1004.6640309939443,0.6788270479688813,0.9724348863174751,1.0
9560.0,159.33333333333334,104.75504179202227,1012.1305348934051,0.6838719830360845,0.9724348863174751,1.0
9580.0,159.66666666666666,105.40623208205929,1019.5970387928656,0.6889169181032876,0.9724348863174751,1.0
9600.0,160.0,106.05742237209631,1027.063542692326,0.6939618531704906,0.9724348863174751,1.0
9620.0,160.33333333333334,106.70861266213332,1034.5300465917867,0.6990067882376937,0.9724348863174751,1.0
9640.0,160.66666666666666,107.35980295217034,1041.9965504912473,0.7040517233048968,0.9724348863174751,1.0
9660.0,161.0,108.01099324220736,1049.4630543907078,0.7090966583720999,0.9724348863174751,1.0
9680.0,161.33333333333334,108.66218353224437,1056.9295582901684,0.714141593439303,0.9724348863174751,1.0
9700.0,161.66666666666666,109.31337382228142,1064.3960621896292,0.7191865285065062,0.9724348863174751,1.0
9720.0,162.0,109.96456411231844,1071.8625660890898,0.7242314635737093,0.9724348863174751,1.0
9740.0,162.33333333333334,110.61575440235546,1079.3290699885504,0.7292763986409124,0.9724348863174751,1.0
9760.0,162.66666666666666,111.26694469239246,1086.795573888011,0.7343213337081155,0.9724348863174751,1.0
9780.0,163.0,111.91813498242948,1094.2620777874715,0.7393662687753186,0.9724348863174751,1.0
9800.0,163.33333333333334,112.5693252724665,1101.728581686932,0.7444112038425217,0.9724348863174751,1.0
9820.0,163.66666666666666,113.22051556250354,1109.195085586393,0.749456138909725,0.9724348863174751,1.0
9840.0,164.0,113.87170585254056,1116.6615894858535,0.754501073976928,0.9724348863174751,1.0
9860.0,164.33333333333334,114.52289614257758,1124.128093385314,0.7595460090441312,0.9724348863174751,1.0
9880.0,164.66666666666666,115.1740864326146,1131.5945972847746,0.7645909441113342,0.9724348863174751,1.0
9900.0,165.0,115.82527672265162,1139.0611011842352,0.7696358791785373,0.9724348863174751,1.0
9920.0,165.33333333333334,116.47646701268864,1146.527605083696,0.7746808142457405,0.9724348863174751,1.0
9940.0,165.66666666666666,117.12765730272567,1153.9941089831566,0.7797257493129437,0.9724348863174751,1.0
9960.0,166.0,117.77884759276269,1161.4606128826172,0.7847706843801467,0.9724348863174751,1.0
9980.0,166.33333333333334,118.43003788279971,1168.9271167820777,0.7898156194473498,0.9724348863174751,1.0
10000.0,166.66666666666666,119.08122817283673,1176.3936206815383,0.794860554514553,0.9724348863174751,1.0
10020.0,167.0,119.73241846287375,1183.860124580999,0.799905489581756,0.9724348863174751,1.0
10040.0,167.33333333333334,120.38360875291079,1191.3266284804597,0.8049504246489593,0.9724348863174751,1.0
10060.0,167.66666666666666,121.03479904294781,1198.7931323799203,0.8099953597161623,0.9724348863174751,1.0
10080.0,168.0,121.6859893329848,1206.2596362793806,0.8150402947833653,0.9724348863174751,1.0
10100.0,168.33333333333334,122.33717962302184,1213.7261401788414,0.8200852298505685,0.9724348863174751,1.0
10120.0,168.66666666666666,122.98836991305886,1221.192644078302,0.8251301649177716,0.9724348863174751,1.0
10140.0,169.0,123.63956020309588,1228.6591479777626,0.8301750999849747,0.9724348863174751,1.0
10160.0,169.33333333333334,124.2907504931329,1236.1256518772232,0.8352200350521778,0.9724348863174751,1.0
10180.0,169.66666666666666,124.94194078316993,1243.5921557766837,0.840264970119381,0.9724348863174751,1.0
10200.0,170.0,125.59313107320696,1251.0586596761445,0.8453099051865841,0.9724348863174751,1.0
10220.0,170.33333333333334,126.24432136324397,1258.5251635756051,0.8503548402537873,0.9724348863174751,1.0
10240.0,170.66666666666666,126.89551165328099,1265.9916674750657,0.8553997753209903,0.9724348863174751,1.0
10260.0,171.0,127.54670194331801,1273.4581713745263,0.8604447103881935,0.9724348863174751,1.0
10280.0,171.33333333333334,128.19789223335502,1280.9246752739868,0.8654896454553965,0.9724348863174751,1.0
10300.0,171.66666666666666,128.84908252339204,1288.3911791734474,0.8705345805225996,0.9724348863174751,1.0
10320.0,172.0,129.50027281342906,1295.857683072908,0.8755795155898027,0.9724348863174751,1.0
10340.0,172.33333333333334,130.15146310346609,1303.3241869723686,0.8806244506570058,0.9724348863174751,1.0
10360.0,172.66666666666666,130.80265339350314,1310.7906908718294,0.8856693857242091,0.9724348863174751,1.0
10380.0,173.0,131.45384368354013,1318.25719477129,0.8907143207914121,0.9724348863174751,1.0
10400.0,173.33333333333334,132.10503397357715,1325.7236986707505,0.8957592558586153,0.9724348863174751,1.0
10420.0,173.66666666666666,132.75622426361417,1333.190202570211,0.9008041909258183,0.9724348863174751,1.0
10440.0,174.0,133.4074145536512,1340.6567064696717,0.9058491259930214,0.9724348863174751,1.0
10460.0,174.33333333333334,134.05860484368822,1348.1232103691323,0.9108940610602245,0.9724348863174751,1.0
10480.0,174.66666666666666,134.70979513372524,1355.5897142685928,0.9159389961274276,0.9724348863174751,1.0
10500.0,175.0,135.36098542376226,1363.0562181680534,0.9209839311946307,0.9724348863174751,1.0
10520.0,175.33333333333334,136.0121757137993,1370.5227220675142,0.9260288662618339,0.9724348863174751,1.0
10540.0,175.66666666666666,136.6633660038363,1377.9892259669748,0.931073801329037,0.9724348863174751,1.0
10560.0,176.0,137.31455629387332,1385.4557298664354,0.9361187363962401,0.9724348863174751,1.0
10580.0,176.33333333333334,137.96574658391035,1392.922233765896,0.9411636714634433,0.9724348863174751,1.0
10600.0,176.66666666666666,138.61693687394737,1400.3887376653565,0.9462086065306463,0.9724348863174751,1.0
10620.0,177.0,139.2681271639844,1407.855241564817,0.9512535415978494,0.9724348863174751,1.0
10640.0,177.33333333333334,139.9193174540214,1415.3217454642777,0.9562984766650525,0.9724348863174751,1.0
10660.0,177.66666666666666,140.57050774405843,1422.7882493637385,0.9613434117322557,0.9724348863174751,1.0
10680.0,178.0,141.22169803409545,1430.254753263199,0.9663883467994588,0.9724348863174751,1.0
10700.0,178.33333333333334,141.87288832413248,1437.7212571626596,0.9714332818666619,0.9724348863174751,1.0
10720.0,178.66666666666666,142.5240786141695,1445.1877610621202,0.976478216933865,0.9724348863174751,1.0
10740.0,179.0,143.17526890420652,1452.6542649615808,0.9815231520010681,0.9724348863174751,1.0
10760.0,179.33333333333334,143.82645919424354,1460.1207688610414,0.9865680870682711,0.9724348863174751,1.0
10780.0,179.66666666666666,144.47764948428056,1467.587272760502,0.9916130221354743,0.9724348863174751,1.0
10800.0,180.0,145.12883977431758,1475.0537766599625,0.9966579572026774,0.9724348863174751,1.0
10820.0,180.33333333333334,141.14438262749658,1429.3682600312036,0.9657893648859484,410.16766047452074,2.0
10840.0,180.66666666666666,128.06214965463096,1279.3682600312036,0.864438013534597,410.16766047452074,2.0
10860.0,181.0,114.97991668176536,1129.3682600312036,0.7630866621832457,410.16766047452074,2.0
10880.0,181.33333333333334,101.89768370889975,979.3682600312036,0.6617353108318943,410.16766047452074,2.0
10900.0,181.66666666666666,88.81545073603414,829.3682600312036,0.560383959480543,410.16766047452074,2.0
10920.0,182.0,75.73321776316855,679.3682600312036,0.4590326081291916,410.16766047452074,2.0
10940.0,182.33333333333334,62.65098479030294,529.3682600312036,0.35768125677784024,410.16766047452074,2.0
10960.0,182.66666666666666,49.56875181743734,379.3682600312036,0.2563299054264889,410.16766047452074,2.0
10980.0,183.0,36.48651884457171,229.36826003120336,0.15497855407513741,410.16766047452074,2.0
