time_s,time_min,Psag_bar,liquid_level_m,trap_holdup,Qliq_out_kgs,stage
3870.0,64.5,80.02042105444228,59.282526585144794,0.4696707910709773,1.029823752649072,1.0
3880.0,64.66666666666667,80.17613097955504,61.201270312228914,0.484872199244223,1.029823752649072,1.0
3890.0,64.83333333333333,80.33184090466779,63.120014039313034,0.5000736074174686,1.029823752649072,1.0
3900.0,65.0,80.48755082978055,65.03875776639715,0.5152750155907143,1.029823752649072,1.0
3910.0,65.16666666666667,80.6432607548933,66.95750149348127,0.53047642376396,1.029823752649072,1.0
3920.0,65.33333333333333,80.79897068000605,68.87624522056541,0.5456778319372058,1.029823752649072,1.0
3930.0,65.5,80.95468060511881,70.79498894764953,0.5608792401104514,1.029823752649072,1.0
3940.0,65.66666666666667,81.11039053023157,72.71373267473365,0.5760806482836972,1.029823752649072,1.0
3950.0,65.83333333333333,81.26610045534431,74.63247640181777,0.5912820564569429,1.029823752649072,1.0
3960.0,66.0,81.42181038045707,76.55122012890187,0.6064834646301884,1.029823752649072,1.0
3970.0,66.16666666666667,81.57752030556982,78.46996385598601,0.6216848728034342,1.029823752649072,1.0
3980.0,66.33333333333333,81.73323023068258,80.38870758307013,0.6368862809766799,1.029823752649072,1.0
3990.0,66.5,81.88894015579534,82.30745131015425,0.6520876891499255,1.029823752649072,1.0
4000.0,66.66666666666667,82.04465008090808,84.22619503723838,0.6672890973231713,1.029823752649072,1.0
4010.0,66.83333333333333,82.20036000602084,86.1449387643225,0.682490505496417,1.029823752649072,1.0
4020.0,67.0,82.35606993113359,88.06368249140661,0.6976919136696625,1.029823752649072,1.0
4030.0,67.16666666666667,82.51177985624635,89.98242621849074,0.7128933218429083,1.029823752649072,1.0
4040.0,67.33333333333333,82.66748978135911,91.90116994557486,0.728094730016154,1.029823752649072,1.0
4050.0,67.5,82.82319970647185,93.81991367265898,0.7432961381893997,1.029823752649072,1.0
4060.0,67.66666666666667,82.97890963158461,95.7386573997431,0.7584975463626453,1.029823752649072,1.0
4070.0,67.83333333333333,83.13461955669736,97.65740112682722,0.773698954535891,1.029823752649072,1.0
4080.0,68.0,83.29032948181013,99.57614485391134,0.7889003627091368,1.029823752649072,1.0
4090.0,68.16666666666667,83.44603940692288,101.49488858099546,0.8041017708823824,1.029823752649072,1.0
4100.0,68.33333333333333,83.60174933203564,103.4136323080796,0.8193031790556282,1.029823752649072,1.0
4110.0,68.5,83.7574592571484,105.33237603516372,0.8345045872288739,1.029823752649072,1.0
4120.0,68.66666666666667,83.91316918226113,107.25111976224784,0.8497059954021196,1.029823752649072,1.0
4130.0,68.83333333333333,84.0688791073739,109.16986348933195,0.8649074035753651,1.029823752649072,1.0
4140.0,69.0,84.22458903248666,111.08860721641608,0.8801088117486109,1.029823752649072,1.0
4150.0,69.16666666666667,84.38029895759941,113.0073509435002,0.8953102199218566,1.029823752649072,1.0
4160.0,69.33333333333333,84.53600888271217,114.92609467058432,0.9105116280951022,1.029823752649072,1.0
4170.0,69.5,84.69171880782491,116.84483839766845,0.925713036268348,1.029823752649072,1.0
4180.0,69.66666666666667,84.84742873293767,118.76358212475256,0.9409144444415936,1.029823752649072,1.0
4190.0,69.83333333333333,85.00313865805043,120.68232585183668,0.9561158526148392,1.029823752649072,1.0
4200.0,70.0,85.15884858316318,122.60106957892081,0.971317260788085,1.029823752649072,1.0
4210.0,70.16666666666667,85.31455850827594,124.51981330600493,0.9865186689613307,1.029823752649072,1.0
4220.0,70.33333333333333,85.0853473638732,121.69534694535355,0.9641415972274665,449.9706486281365,2.0
4230.0,70.5,81.83926665148158,81.69534694535355,0.647238240960145,449.9706486281365,2.0
4240.0,70.66666666666667,78.59318593908996,41.69534694535355,0.3303348846928237,449.9706486281365,2.0
4250.0,70.83333333333333,76.49106164648921,15.791809986755153,0.12511193965846282,1.029823752649072,1.0
4260.0,71.0,76.64677157160197,17.710553713839275,0.14031334783170848,1.029823752649072,1.0
4270.0,71.16666666666667,76.80248149671472,19.629297440923395,0.15551475600495418,1.029823752649072,1.0
4280.0,71.33333333333333,76.95819142182748,21.54804116800752,0.17071616417819988,1.029823752649072,1.0
4290.0,71.5,77.11390134694022,23.466784895091642,0.18591757235144557,1.029823752649072,1.0
4300.0,71.66666666666667,77.269611272053,25.385528622175762,0.20111898052469124,1.029823752649072,1.0
4310.0,71.83333333333333,77.42532119716574,27.304272349259882,0.21632038869793693,1.029823752649072,1.0
4320.0,72.0,77.5810311222785,29.223016076344003,0.2315217968711826,1.029823752649072,1.0
4330.0,72.16666666666667,77.73674104739125,31.14175980342813,0.24672320504442832,1.029823752649072,1.0
4340.0,72.33333333333333,77.89245097250401,33.06050353051225,0.261924613217674,1.029823752649072,1.0
4350.0,72.5,78.04816089761677,34.97924725759637,0.2771260213909197,1.029823752649072,1.0
4360.0,72.66666666666667,78.20387082272951,36.89799098468049,0.29232742956416535,1.029823752649072,1.0
4370.0,72.83333333333333,78.35958074784227,38.81673471176461,0.307528837737411,1.029823752649072,1.0
4380.0,73.0,78.51529067295502,40.73547843884873,0.3227302459106567,1.029823752649072,1.0
4390.0,73.16666666666667,78.67100059806778,42.65422216593286,0.33793165408390247,1.029823752649072,1.0
4400.0,73.33333333333333,78.82671052318054,44.57296589301697,0.3531330622571481,1.029823752649072,1.0
4410.0,73.5,78.98242044829328,46.4917096201011,0.3683344704303938,1.029823752649072,1.0
4420.0,73.66666666666667,79.13813037340604,48.410453347185225,0.3835358786036395,1.029823752649072,1.0
4430.0,73.83333333333333,79.2938402985188,50.329197074269345,0.3987372867768852,1.029823752649072,1.0
4440.0,74.0,79.44955022363155,52.247940801353465,0.41393869495013086,1.029823752649072,1.0
4450.0,74.16666666666667,79.6052601487443,54.166684528437585,0.4291401031233765,1.029823752649072,1.0
4460.0,74.33333333333333,79.76097007385705,56.085428255521705,0.4443415112966222,1.029823752649072,1.0
4470.0,74.5,79.91667999896981,58.004171982605826,0.4595429194698679,1.029823752649072,1.0
