arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
4060.1001669449083,4060.1001669449083,42.92410000053317,-7.243438548788894,1487.2434385487888,1.1427238931621528
4086.811352253756,4086.811352253756,43.14338238703918,-6.707222210240293,1486.7072222102404,1.156937554471137
4113.522537562604,4113.522537562604,43.36147802339505,-6.16491323074035,1486.1649132307402,1.1688476990744523
4140.233722871452,4140.233722871452,43.57838091041816,-5.61758967811036,1485.6175896781103,1.1784388129307264
4166.9449081803,4166.9449081803,43.79408508173503,-5.066335984061848,1485.0663359840619,1.1856992284979486
4193.656093489149,4193.656093489149,44.00858460394534,-4.512241141191559,1484.5122411411915,1.1906211414167516
4220.367278797997,4220.367278797997,44.22187357678523,-3.956396893279251,1483.9563968932794,1.1932006211574582
4247.078464106845,4247.078464106845,44.433946133289574,-3.39989592180331,1483.3998959218034,1.1934376156193
4273.789649415693,4273.789649415693,44.644796439953325,-2.8438300315940905,1482.843830031594,1.1913359496795481
4300.500834724541,4300.500834724541,44.85441869689202,-2.2892883385473137,1482.2892883385473,1.1869033176949377
4327.212020033389,4327.212020033389,45.06280713800132,-1.7373554623165826,1481.7373554623166,1.1801512699657968
4353.923205342237,4353.923205342237,45.26995603111558,-1.1891097268962145,1481.1891097268963,1.1710951931769014
4380.634390651085,4380.634390651085,45.47585967816558,-0.6456213719942865,1480.6456213719944,1.1597542848406686
4407.345575959933,4407.345575959933,45.680512415335194,-0.10795077807837866,1480.1079507780785,1.1461515217656508
4434.056761268781,4434.056761268781,45.88390861321725,0.42285329204299954,1479.577146707957,1.1303136225902755
4460.767946577629,4460.767946577629,46.086042676968354,0.9457554322666604,1479.0542445677333,1.1122710044190154
4487.479131886477,4487.479131886477,46.28690904646276,1.459735310059784,1478.5402646899402,1.0920577336096315
4514.190317195325,4514.190317195325,46.48650219644536,1.9637893583688832,1478.0362106416312,1.06971147076349
4540.901502504174,4540.901502504174,46.68481663668364,2.4569324398338095,1477.5430675601663,1.045273409979142
4567.612687813022,4567.612687813022,46.88184691211871,2.9381994806086076,1477.0618005193915,1.0187882124325545
4594.32387312187,4594.32387312187,47.07758760301536,3.4066470711345334,1476.5933529288654,0.9903039343558604
4621.035058430718,4621.035058430718,47.27203332511111,3.861355031256753,1476.1386449687432,0.9598719494908405
4647.746243739566,4647.746243739566,47.46517872976436,4.30142793712575,1475.6985720628743,0.9275468660955806
4674.457429048414,4674.457429048414,47.657018504101515,4.725996607375581,1475.2740033926243,0.8933864385933928
4701.168614357262,4701.168614357262,47.84754737116306,5.134219546124074,1474.865780453876,0.8574514739493266
4727.879799666111,4727.879799666111,48.036760090048816,5.525284340394696,1474.4747156596054,0.8198057328685378
4754.590984974958,4754.590984974958,48.22465145606199,5.898409009614074,1474.1015909903858,0.7805158259096722
4781.302170283806,4781.302170283806,48.411216300852466,6.25284330489423,1473.7471566951058,0.7396511046064651
4808.013355592654,4808.013355592654,48.59644949255886,6.587869955861693,1473.4121300441384,0.6972835476919175
4834.724540901502,4834.724540901502,48.78034593594974,6.902805862847666,1473.0971941371524,0.6534876425142224
4861.43572621035,4861.43572621035,48.962900572563754,7.19700323230153,1472.8029967676985,0.6083402617299666
4888.1469115191985,4888.1469115191985,49.14410838084881,7.469850653334664,1472.5301493466654,0.5619205353512515
4914.858096828047,4914.858096828047,49.32396437630019,7.720774113339628,1472.2792258866605,0.5143097182138742
4941.569282136895,4941.569282136895,49.50246361159761,7.949237950661459,1472.0507620493386,0.4655910529185482
4968.280467445743,4968.280467445743,49.6796011767414,8.154745742320262,1471.8452542576797,0.4158496282809972
